url,title,content
https://www.elec.ru/news/2020/05/14/rosseti-fsk-ees-povysit-zaschitu-ot-groz-vosmi-lep.html,"«Россети ФСК ЕЭС» повысят защиту от гроз восьми ЛЭП, питающих Удокан и объекты БАМа","«Россети ФСК ЕЭС» (ПАО «ФСК ЕЭС») в 2020 году проведет работы по усилению грозозащиты более чем на 1,1 тыс. опор восьми магистральных линий электропередачи на севере Забайкальского края и Республики Бурятии. Общая протяженность энерготранзитов, включенных в проект, составляет 692 км. Объем инвестиций — 289 млн рублей. Запланированные мероприятия позволят повысить надежность электроснабжения потребителей, включая крупнейшее в России Удоканское месторождение меди и объекты Байкало-Амурской магистрали. Грозовые перенапряжения — одна из наиболее распространенных причин отключений ЛЭП. По статистике, с этим связано 43 % технологических нарушений в магистральных электросетях Бурятии и Забайкалья. Несмотря на наличие грозозащитного троса, который защищает ЛЭП от прямых ударов молний, происходят аварийные отключения ввиду высокого (ненормативного) сопротивления заземления опор из-за наличия скальных грунтов. Чтобы минимизировать риски аварий, устанавливаются дополнительные лучевые заземлители опор, которые повышают грозоупорность ЛЭП и позволяют улучшить надежность функционирования оборудования. В 2020 году работы проводятся на линиях электропередачи 220 кВ, расположенных в Каларском районе Забайкалья, а также Северо-Байкальском и Муйском районах Бурятии. На 935 опорах ЛЭП будут установлены дополнительные лучевые заземлители, на 192 опорах —изоляция с увеличенной длиной тока пути утечки. Еще на 96 опорах в зоне «БАМовского» транзита работы по повышению грозозащиты уже завершены. Ранее (в 2014-2019 годах) компания выполнила аналогичный комплекс мероприятий на линиях электропередачи 220-500 кВ, расположенных в центре и на юге Забайкалья и Бурятии. В результате количество технологических нарушений по причине грозовых перекрытий в данных районах было снижено вдвое, повышена надежность электроснабжения объектов Транссибирской магистрали, схем выдачи мощности Гусиноозерской и Харанорской ГРЭС."
https://www.elec.ru/news/2020/05/13/rosseti-centr-i-rosseti-centr-i-privolzhe-provodya.html,«Россети Центр» и «Россети Центр и Приволжье» проводят активную работу по модернизации систем уличного освещения,"«Россети Центр» и «Россети Центр и Приволжье» совместно с муниципалитетами проводят активную работу по модернизации систем уличного освещения в населенных пунктах регионов своей деятельности. С начала текущего года энергетики заменили и установили более 3,5 тысяч уличных светильников более чем в 200 населенных пунктах 20 субъектов РФ. Всего в течение 2020 года согласно предварительным планам энергетики заменят и установят свыше 45 000 новых уличных светильников. Этой работой будут охвачены порядка 300 населенных пунктов регионов Центральной России и Приволжья. В 2019 году энергетики «Россети Центр» и «Россети Центр и Приволжье» обеспечили качественное уличное освещение для жителей более 200 населенных пунктов. В рамках проведенных работ было заменено и установлено свыше 20 тысяч современных уличных фонарей, устаревшие лампы накаливания и ртутные лампы заменялись на современные, светодиодные. На ранее неосвещенных улицах строились новые кабельные линии с применением самонесущего изолированного провода (СИП), обладающего повышенными характеристиками безопасности. Кроме того, в рамках модернизации происходило внедрение систем учета электроэнергии и управления уличным освещением, позволяющих не только контролировать расход электроэнергии, но и оперативно регулировать освещенность улиц, составлять гибкие графики автоматического включения света с наступлением вечера. Так, в Ивановской области энергетики «Россети Центр и Приволжье Ивэнерго» заменили 4 618 уличных светильников с натриевыми и ртутными лампами на светодиодные в г. Кинешма. Также порядка 100 штук светильников смонтировано заново. Новые светодиодные светильники отличаются долговечностью работы и экономичностью. Их установка позволит сэкономить городу более миллиона киловатт-часов в год. Это значит, что на освещение города будет тратиться почти в три раза меньше средств, а жители непременно оценят улучшение качества уличного освещения. Новое освещение интегрировано в систему «умный город». Для этого установлен 71 шкаф управления наружным освещением и запущен специальный программно-аппаратный комплекс. Автоматизированная система наружного освещения позволяет гибко управлять режимами освещения, а также обеспечивать полную управляемость сетей: дистанционный контроль, анализ и планирование потребления электроэнергии."
https://www.elec.ru/news/2020/05/13/na-leningradskoj-aes-uspeshno-vypolneny-vysokovolt.html,На Ленинградской АЭС успешно выполнены высоковольтные испытания генератора блока №2 ВВЭР-1200,"В здании турбины второго энергоблока ВВЭР-1200 ЛАЭС успешно завершены высоковольтные испытания генератора: специалисты проверили изоляцию его обмоток напряжением переменного тока 36 кВ. Это в полтора раза больше рабочего напряжения генератора. Высоковольтные испытания были проведены в течение одной смены. Длительность испытаний каждой из шести фаз составила одну минуту. Этого времени достаточно для выявления всех возможных дефектов изоляции. Более продолжительное испытание может привести к повреждению проверяемой изоляции даже при отсутствии дефектов в ней. Чтобы поддерживать электроизоляционные свойства обмоток генератора на должном уровне и обеспечить надежную эксплуатацию оборудования в течение всего проектного срока службы (50 лет) высоковольтные испытания изоляции будут проводиться каждые четыре года — профилактические проверки совместят с капитальными ремонтами на энергоблоке. В ближайшее время работы на турбоагрегате энергоблока № 2 ВВЭР-1200 будут продолжены: специалисты заведут ротор в статор, выставят линию вала турбины и окончательно поставят турбину на валоповоротное устройство. Все эти операции должны подготовить оборудование здания турбины к ключевым событиям 2020 года — физическому и энергетическому пускам второго ленинградского энергоблока с реактором ВВЭР-1200."
https://www.elec.ru/news/2020/05/13/zavershen-vtoroj-etap-tehnologicheskogo-prisoedine.html,Завершен второй этап технологического присоединения жилого комплекса «Новинки Smart City»,"Завершен второй этап технологического присоединения к электросетям региональной энергокомпании жилого комплекса «Новинки Smart City», расположенного в Богородском районе Нижегородской области. Мероприятия выполнялись в рамках программы по восстановлению прав «обманутых» дольщиков. В начале мая сотрудники «Нижновэнерго» завершили присоединение двух жилых домов в п. Новинки. Новосёлы смогут заехать в 104 комфортные квартиры.  Работы по обеспечению ЖК «Новинки Smart City» необходимыми мощностями начались осенью 2019 г. Результатом первого этапа мероприятий стало присоединение к электросетям энергокомпании четырех жилых домов. Всего к электроснабжению будет подключено 25 жилых домов общей мощностью 3,7 МВт Выполняя свои обязательства по техприсоединению к сетям крупных промышленных объектов и производственных площадок, объектов малого и среднего бизнеса, «Нижновэнерго» вносит весомый вклад в обеспечение социально-экономического развития региона. "
https://www.elec.ru/news/2020/05/13/rosseti-sibir-provedut-vozdushnyj-monitoring-62-le.html,«Россети Сибирь» проведут воздушный мониторинг 62 ЛЭП напряжением 35-110 киловольт,"Специалисты Кузбасского филиала компании «Россети Сибирь» приступают к ежегодному обследованию линий электропередачи (ЛЭП) с помощью беспилотных летательных аппаратов (БПЛА). В этом году энергетики проведут воздушный мониторинг 62 ЛЭП напряжением 35-110 киловольт общей протяженностью более полутора тысяч километров. С каждым годом кузбасские энергетики наращивают темпы использования новых технологий. В прошлом году было обследовано 700 километров. В плане осмотра этого года — более 1500 километров линий электропередачи по всей территории региона, где требуется расчистка или расширение просек.  Преимущественно это энергообъекты, расположенные в труднодоступных местах. Облеты линий позволяют оперативно провести плановое обследование и определить площадь залесенности охранной зоны, одновременно провести анализ соответствия нормативному состоянию. Полученные фото- и видеоизображения помогают легко выявить наличие порубочных остатков, несанкционированного строительства и иных работ в охранной зоне. После обработки в специализированном программном обеспечении они позволяют создать цифровую 3D-модель трассы ЛЭП, с указанием высоты точек крепления проводов и стрел провеса, расстояний от проводов линии до различных пересекаемых объектов. Энергетики отмечают, что по сравнению с классическими методами (пешими обходами с оптическими приборами, верховыми осмотрами), применение БПЛА на 30 % эффективнее в денежном выражении за счет сокращения расходов, Кроме того, сокращаются риски травматизма для персонала. В целом обследование с помощью БПЛА позволяет своевременно выявить нарушения на воздушных линиях, оперативно проанализировать объемы выполненных работ по расчистке и расширению, более качественно планировать объемы для производственных программ. Все это в конечном итоге повышает надежность электроснабжения потребителей Кузбасса. Облеты линий электропередачи с применением БПЛА кузбасские энергетики проводят уже третий год, в период с мая по сентябрь. Наличие листвы в этот период позволяет корректно определить площадь кроны деревьев. В работе используются два типа БПЛА: мультироторный для обследования арматуры и элементов опоры, а также самолетного типа — для контроля общего состояния охранной зоны и планового обследования."
https://www.elec.ru/news/2020/05/07/zavershayutsya-raboty-po-sozdaniyu-memorialnogo-ko.html,Завершаются работы по созданию мемориального комплекса героям-энергетикам в Туле,"Глава «Россетей» Павел Ливинский и губернатор Тульской области Алексей Дюмин проинспектировали завершение работ по созданию мемориального комплекса героям-энергетикам Памятник возведён в южной части Тулы, в районе поселка Менделеевский, где в годы войны проходила передняя линия обороны города. Создание мемориального комплекса стартовало в прошлом году по инициативе «Россетей» и руководства региона в рамках подготовки к празднованию 75-й годовщины победы в Великой Отечественной войне. Губернатор Алексей Дюмин поблагодарил компанию «Россети» за создание в Туле мемориального комплекса в честь героев-энергетиков, среди которых есть туляки."
https://www.elec.ru/news/2020/05/07/rosseti-obespechat-podsvetku-i-blagoustroyat-bolee.html,«Россети» обеспечат подсветку и благоустроят более 250 памятников и мемориалов в преддверии 75-летия Великой Победы,"Сотрудники «Россети Центр» и «Россети Центр и Приволжье» в преддверии памятной даты обеспечили электроснабжением строящиеся и реконструируемые к празднику мемориалы и памятники в 20 регионах присутствия компаний, а в местах, где шли бои, провели благоустройство и привели в порядок захоронения бойцов Красной Армии. В нынешнем году такие работы проводятся более чем на 250 таких объектах.  Специалисты «Россети Центр Белгородэнерго» накануне праздников обеспечили освещение памятной аллеи, заложенной в селе Ливенка, и нового памятника «Дети войны», который к 9 мая появится на Аллее героев в городе Валуйки. Кроме того, они выполнили работы по ревизии сетей наружного освещения и замене ламп на территории братской могилы советских воинов, погибших в боях за освобождение Ракитянского района. А в поселке Вейделевка провели ревизию и ремонт наружного освещения мемориального комплекса «Скорбящая мать» и памятника «Танк — Иосиф Сталин». В Красной Яруге аналогичные мероприятия выполнены на территории мемориала «Скорбящая мать». Кроме того, в преддверии праздника работники «Белгородэнерго» обеспечили возможность декоративной подсветки братской могилы советских воинов, погибших в боях с фашистскими захватчиками в 1943 году в селе Старая Безгинка, и восстановили освещение братской могилы в селе Стрелецкое. А также провели работы по благоустройству 16 памятников и могил героев Великой Отечественной войны.  Работники «Россети Центр Липецкэнерго» выполнили комплекс мероприятий по освещению четырех памятных знаков «Рубеж воинской доблести» на территории Воловского, Тербунского и Долгоруковского районов Липецкой области. Курскэнерго обеспечило декоративное освещение территории Музея-заповедника «Большой дуб» в Железногорском районе, памятников «Героям-артиллеристам» и «Героям-танкистам» на Тепловских высотах в Поныровском районе и «Ангела мира» — главного элемента Памятной стелы вблизи села Молотычи Фатежского района Курской области.  Специалисты «Россети Центр Костромаэнерго» привели в порядок памятники во всех 27 районах Костромской области и реконструировали стелу, установленную к 65-ой годовщине Великой Победы в Городском районе электрических сетей, разместив на ней четыре памятные плиты с фамилиями 77 костромских энергетиков, воевавших на фронтах Великой Отечественной. А их коллеги из «Россети Центр Брянскэнерго» провели субботник на памятнике времен Великой Отечественной войны — «Братская могила советских воинов, погибших при освобождении д. Коптилово от немецко-фашистских захватчиков» в Карачевском районе.  Работники «Россети Центр и Приволжье Тулэнерго» шефствуют над 10 захоронениями советских солдат в Туле и пяти районах Тульской области. В частности, они благоустроили захоронение воинов в деревне Ренево Кимовского района, где в году войны проходила линия фронта и шли ожесточенные бои. Также благодаря помощи энергетиков, к празднованию Дня Победы подготовлены памятник погибшим воинам в с. Лобаново Ефремовского района, братские захоронения в д. Севрюково (г.Тула) и поселке Полевой.  Энергетики «Россети Центр и Приволжье Рязаньэнерго» привели в порядок территорию Аллеи памяти Героям Великой Отечественной войны в центральном парке города Скопина. Аллея была создана по инициативе энергетиков в 2012 году, а в честь 70-летней годовщины Победы они торжественно открыли здесь мемориальную доску, на которой увековечены имена тридцати Героев Советского Союза и шести полных кавалеров орденов Славы — уроженцев здешних мест. Работники Удмуртэнерго в поселке Кез привели в порядок памятник родившемуся здесь Герою Советского Союза Ивану Юдину. В целом ряде районов области провели благоустройство памятников воинам-землякам энергетики «Россети Центр и Приволжье Кировэнерго»."
https://www.elec.ru/news/2020/05/07/rosseti-severo-zapad-uvelichat-moshnost-derevoobra.html,«Россети Северо-Запад» увеличат мощность деревообрабатывающего завода «Свеза Новатор»,"«Россети Северо-Запад» в июне введут подстанцию 35 кВ «Свеза Новатор» для деревообрабатывающего завода в Вологодской области. Энергетики уже смонтировали распределительные устройства 35 и 10 кВ, силовой трансформатор мощностью 10 МВА, проложили кабельные и воздушные линии 10 кВ, установили молниеотвод. Строительство подстанции позволит увеличить мощность деревообрабатывающего завода «Свеза Новатор». Здесь производят фанеру, деревянные фанерованные панели и аналогичные слоистые материалы, древесные плиты. На заводе построят еще одну производственную линию и создадут более 100 дополнительных рабочих мест. Напомним, надежное электроснабжение регионов России и подготовка к зиме в условиях борьбы с распространением коронавирусной инфекции находятся на особом контроле главы группы «Россети» Павла Ливинского. Он поручил дочерним структурам своевременно завершить реализацию ремонтной и критической части инвестиционной программ."
https://www.elec.ru/news/2020/05/07/v-2020-godu-smolenskenergo-ustanovit-613-ptitsezas.html,В 2020 году «Смоленскэнерго» установит 613 птицезащитных устройств на ЛЭП,"Филиал «Россети Центр Смоленскэнерго» уделяет особое внимание обеспечению экологической безопасности производственной деятельности, принимает меры, направленные на сохранение живой природы, а также профилактику технологических нарушений, вызванных воздействием животных. В 2019 году на территории Смоленской области энергетики установили 3108 птицезащитных устройств, которые предназначены для обеспечения охраны птиц при эксплуатации ЛЭП и сохранения биоразнообразия. ПЗУ препятствуют посадке на опоры, при этом безопасны и не наносят вреда жизни и здоровью птиц. В 2020 году «Смоленскэнерго» планирует установить еще 613 птицезащитных устройств. Безопасность животного мира вблизи энергообъектов обеспечивает применение самонесущих изолированных проводов при строительстве, реконструкции высоковольтных линий, а также подключении новых потребителей. В 2019 году была произведена реконструкция 152,38 км воздушных линий электропередачи 0,4-10 кВ с заменой неизолированного провода на самонесущий изолированный (СИП) в сети 0,4кВ и защищенный провод в сети 6-10кВ (ВЛЗ). На 2020 год запланирована замена 141,37 км СИП. "
https://www.elec.ru/news/2020/05/07/rosseti-sibir-prodolzhaet-raboty-po-osnasheniyu-in.html,«Россети Сибирь» продолжает работы по оснащению интеллектуальными приборами учета всей территории присутствия,"С начала 2020 года компания «Россети Сибирь» продолжает работы по оснащению интеллектуальными приборами учета всей территории присутствия. В Забайкальском крае до конца года планируется установить 14 тысяч «умных счетчиков». Повышение качества электроснабжения потребителей идет путем внедрения в энергосетевой комплекс новых цифровых решений. И одно из них — оснащение сетей «умными» счетчиками, образующими интеллектуальную систему учета электрической энергии (ИСУЭ).  В 2019 году специалистами забайкальского филиала компании «Россети Сибирь» установлено более 15 тысяч приборов интеллектуальной системы учета электрической энергии. На данный момент количество обслуживаемых филиалом интеллектуальных счетчиков достигло 65 тысяч, что составляет четверть от количества всех потребителей. Их монтаж и включение в интеллектуальную систему учета электроэнергии уже обеспечили экономию в объеме более 99 млн кВт∙ч. Установка интеллектуальных приборов дает возможность не только повысить качество и точность учета, но и автоматически выявлять очаги потерь электроэнергии, обеспечивать интеллектуальное управление энергопотреблением. По расчетам специалистов, коммерческие потери снизятся до 12 %. Это позволит обеспечить в дальнейшем стопроцентную автоматизацию и полное исключение коммерческих потерь электроэнергии. Напомним, интеллектуальные приборы учета электроэнергии устанавливаются абсолютно бесплатно. С помощью дистанционного пульта потребители смогут самостоятельно снимать показания в любое время, а специалисты осуществлять автоматический сбор показаний всех «умных» счетчиков в единый момент времени. Интеллектуальные приборы позволяют потребителям перейти на многотарифный учёт и сэкономить на оплате за электричество, а также помогут защитить электрооборудование от внешних воздействий."
https://www.elec.ru/news/2020/05/07/rosseti-fsk-ees-povysila-nadezhnost-elektrosnabzhe.html,«Россети ФСК ЕЭС» повысила надежность электроснабжения предприятий Ростовской области," «Россети ФСК ЕЭС» (ПАО «ФСК ЕЭС») завершила ремонт коммутационного оборудования подстанции 500 кВ «Шахты» – ключевого энергообъекта Ростовской области. Принятые меры позволили повысить надежность электроснабжения города Шахты, где расположены три текстильные фабрики, с апреля начавшие серийный выпуск масок и защитных костюмов для врачей. Предприятия запитаны через сети АО «Донэнерго».    Работы выполнены в условиях действующего энергообъекта без ограничений подачи электроэнергии потребителям. Всего отремонтировано десять разъединителей 110-220 кВ. Также проведена замена 54 ед. опорно-стержневой изоляции.     Разъединители служат для отключения отдельных участков электрических цепей при проведении регламентных работ Реализация ремонтной программы нацелена на повышение надежности работы оборудования и предотвращение нештатных ситуаций.   Подстанция 500 кВ «Шахты» трансформаторной мощностью 1252 МВА обеспечивает электроснабжение 6 районов Ростовской области с общей численностью населения около 300 тыс. человек. От ее бесперебойной работы зависит электроснабжение промышленных потребителей города Шахты, включая фабрики «БТК Групп», «Мартин», «Киса». С апреля 2020 года эти текстильные предприятия начали серийный выпуск масок и защитных костюмов для врачей. "
https://www.elec.ru/news/2020/05/06/energetiki-vladimirenergo-provodyat-rekonstrukciyu.html,Энергетики «Владимирэнерго» проводят реконструкцию распределительных сетей напряжением 10 кВ,"В рамках выполнения инвестиционной программы энергетики «Россети Центр и Приволжье Владимирэнерго» проводят реконструкцию распределительных сетей напряжением 10 кВ, от которых запитаны потребители сельских населённых пунктов Владимирской области. Энергетики «Владимирэнерго» приступили к строительству нового дополнительного участка воздушной линии электропередачи 10 кВ «Трудовик» протяженностью 6,5 км в пос. Асерхово Собинского района. Для повышения надёжности, качества электроснабжения потребителей и снижения технологических потерь, специалисты электросетевого комплекса построят дополнительный участок ЛЭП, который будет оснащен долговечным и безопасным самонесущим изолированным проводом, а также установят 118 железобетонных опор. Новая воздушная линия электропередач будет подключена к существующей комплектной трансформаторной подстанции мощностью 160 кВА. Владимирские энергетики планируют закончить реконструкцию данного объекта до конца мая текущего года. В планах у энергетиков «Владимирэнерго» реконструировать в этом году 445 км ЛЭП. Реализация энергетиками «Россети Центр и Приволжье Владимирэнерго» инвестиционной программы позволяет планомерно повышать надежность электросетевого комплекса владимирского региона и качество электроснабжения потребителей, а также удовлетворять растущий спрос на технологическое присоединение."
https://www.elec.ru/news/2020/05/06/svyshe-55-mln-kvtch-neuchtyonnoj-elektroenergii-vy.html,Свыше 55 млн кВт⋅ч неучтённой электроэнергии выявили энергетики «Россети Московский регион»,"Энергетики «Россети Московский регион» в ходе рейдов «Честный киловатт» и проверок приборов учета потребителей за первый квартал текущего года выявили на территории столичного региона неучтенное потребление электрической энергии объемом более 55 млн кВт⋅ч.  Для сравнения — в марте 2020 года такого объема электроэнергии хватило для обеспечения электроснабжения всех потребителей Чеховского района Московской области.  Проверки приборов учета, в том числе с помощью специальных программных комплексов, выявили более 28 млн кВт⋅ч безучетного потребления электрической энергии. То есть, электропотребления с нарушениями правил учета. Самые частые нарушения — подключение питающего кабеля до расчетного счетчика в границах балансовой принадлежности потребителя, отсутствие пломб сбытовой или сетевой организации, механические повреждения прибора учета. Общая стоимость выявленной неучтённой электроэнергии превысила 98 млн рублей, которые будут включены в квитанции нарушителей на оплату потребленной электроэнергии.  Рейды «Честный киловатт» помогли выявить более 27 млн кВт⋅ч электроэнергии, потребленных в отсутствие договора с энергосбытовой компанией. Недобросовестные граждане, у которых были зафиксированы случаи «бездоговорки», электричество потребляли, но не оплачивали. Общая стоимость выявленного бездоговорного электропотребления составила 152 млн рублей.  Объем неучтенного электропотребления рассчитывается по методике, прописанной в ПП РФ № 442 от 04.05.2012. Согласно постановлению, в случае безучетного электропотребления, его объем зависит от величины максимальной мощности энергопринимающих устройств потребителя, а при отсутствии таких данных — от сечения кабеля. Чем больше мощность/сечение и период «безучетки» — тем больше придется заплатить. Объем бездоговорного электропотребления также рассчитывается по формуле, прописанной в ПП РФ № 442 от 04.05.2012 и зависит от величины вводного кабеля. Показания прибора учета в случае бездоговорного потребления не учитываются. Стоимость «бездоговорки», рассчитанная в соответствии с законодательством, может доходить до нескольких сотен тысяч рублей, а объем бездоговорного потребления, как правило, в три-четыре раза превышает объем фактического электропотребления.  Помимо внушительного счета за «похищенное» электричество, за неучтенное электропотребление предусмотрена административная ответственность согласно статье 7.19 КоАП РФ. Штраф за самовольное подключение к электрическим сетям и самовольное использование электрической энергии для физических лиц — от 10 до 15 тыс. рублей, для юридических лиц — от 100 до 200 тыс. рублей, а в случае повторного нарушения, штраф для физических лиц составит от 15 до 30 тыс. рублей, юридическим лицам придется заплатить от 200 до 300 тыс. рублей.  Инструментальные проверки приборов учета электроэнергии у потребителей и рейды «Честный киловатт» энергетики «Россети Московский регион» проводят на постоянной основе. Материалы по всем выявленным фактам неучтенного потребления направляются в правоохранительные органы для рассмотрения возможности привлечения нарушителей к административной ответственности. "
